filename,type,title,description,source_url,body_excerpt
II._From_AGI_to_Superintelligence_the_Intelligence_Explosion_-_SITUATIONAL_AWARENESS_1744d725.md,md,II. From AGI to Superintelligence: the Intelligence Explosion - SITUATIONAL AWARENESS,"AI progress won’t stop at human-level. Hundreds of millions of AGIs could automate AI research, compressing a decade of algorithmic progress (5+ OOMs) into ≤1 year. We would rapidly go from human-level to vastly superhuman AI systems. The power—and the peril—of superintelligence would be dramatic. Let an ultraintelligent machine be defined as a machine that",https://situational-awareness.ai/from-agi-to-superintelligence,"# II. From AGI to Superintelligence: the Intelligence Explosion - SITUATIONAL AWARENESS --- title: II. From AGI to Superintelligence: the Intelligence Explosion - SITUATIONAL AWARENESS url: https://situational-awareness.ai/from-agi-to-superintelligence/ hostname: situational-awareness.ai description: AI progress won’t stop at human-level. Hundreds of millions of AGIs could automate AI research, compressing a decade of algorithmic progress (5+ OOMs) into ≤1 year. We would rapidly go from human-le"
IIIb._Lock_Down_the_Labs_Security_for_AGI_-_SITUATIONAL_AWARENESS_f1d77867.md,md,IIIb. Lock Down the Labs: Security for AGI - SITUATIONAL AWARENESS,"The nation’s leading AI labs treat security as an afterthought. Currently, they’re basically handing the key secrets for AGI to the CCP on a silver platter. Securing the AGI secrets and weights against the state-actor threat will be an immense effort, and we’re not on track. They met in the evening in Wigner’s office. “Szilard",https://situational-awareness.ai/lock-down-the-labs,"# IIIb. Lock Down the Labs: Security for AGI - SITUATIONAL AWARENESS --- title: IIIb. Lock Down the Labs: Security for AGI - SITUATIONAL AWARENESS url: https://situational-awareness.ai/lock-down-the-labs/ hostname: situational-awareness.ai description: The nation’s leading AI labs treat security as an afterthought. Currently, they’re basically handing the key secrets for AGI to the CCP on a silver platter. Securing the AGI secrets and weights against the state-actor threat will be an immense eff"
IIId._The_Free_World_Must_Prevail_-_SITUATIONAL_AWARENESS_ca7b1bb1.md,md,IIId. The Free World Must Prevail - SITUATIONAL AWARENESS,"Superintelligence will give a decisive economic and military advantage. China isn’t at all out of the game yet. In the race to AGI, the free world’s very survival will be at stake. Can we maintain our preeminence over the authoritarian powers? And will we manage to avoid self-destruction along the way? The story of the",https://situational-awareness.ai/the-free-world-must-prevail,"# IIId. The Free World Must Prevail - SITUATIONAL AWARENESS --- title: IIId. The Free World Must Prevail - SITUATIONAL AWARENESS url: https://situational-awareness.ai/the-free-world-must-prevail/ hostname: situational-awareness.ai description: Superintelligence will give a decisive economic and military advantage. China isn’t at all out of the game yet. In the race to AGI, the free world’s very survival will be at stake. Can we maintain our preeminence over the authoritarian powers? And will we "
If-Then_Commitments_for_AI_Risk_Reduction_420ae078.md,md,If-Then Commitments for AI Risk Reduction,"If-then commitments are an emerging framework for preparing for risks from AI without unnecessarily slowing the development of new technology. The more attention and interest there is in these commitments, the faster a mature framework can progress.",https://carnegieendowment.org/research/2024/09/if-then-commitments-for-ai-risk-reduction?lang=en,"# If-Then Commitments for AI Risk Reduction --- title: If-Then Commitments for AI Risk Reduction author: Holden Karnofsky url: https://carnegieendowment.org/research/2024/09/if-then-commitments-for-ai-risk-reduction hostname: carnegieendowment.org description: If-then commitments are an emerging framework for preparing for risks from AI without unnecessarily slowing the development of new technology. The more attention and interest there is in these commitments, the faster a mature framework can"
If_Anyone_Builds_It_Everyone_Dies_87ba691e.md,md,"If Anyone Builds It, Everyone Dies","The race to superhuman AI risks extinction, but it's not too late to change course.",https://ifanyonebuildsit.com/media-kit,"# If Anyone Builds It, Everyone Dies --- title: If Anyone Builds It, Everyone Dies author: Eliezer Yudkowsky; Nate Soares url: https://ifanyonebuilds.it hostname: ifanyonebuilds.it description: The race to superhuman AI risks extinction, but it's not too late to change course. sitename: If Anyone Builds It, Everyone Dies date: 2007-08-25 tags: ['AI safety,AI alignment,superintelligence,Eliezer Yudkowsky,Nate Soares,If Anyone Builds It Everyone Dies'] --- # Media Kit Logos, book covers, author bi"
Import_AI_a098b9cd.md,md,Import AI,,https://jack-clark.net/,"# Import AI --- title: Import AI author: Import AI url: https://jack-clark.net/ hostname: jack-clark.net sitename: Import AI date: 2026-04-20 --- #### by Jack Clark Welcome to Import AI, a newsletter about AI research. Import AI runs on arXiv and feedback from readers. If you’d like to support this, please subscribe. **Huawei’s HiFloat4 training format beats Western-developed MXFP4 in Ascend chip bakeoff:** *…Could this also be a symptom of the impact of export controls in driving Chinese intere"
In_the_AI_science_boom_beware_your_results_are_only_as_good_as_your_data_aa0d4625.md,md,"In the AI science boom, beware: your results are only as good as your data",Machine-learning systems are voracious data consumers — but trustworthy results require more vetting both before and after publication.,https://www.nature.com/articles/d41586-024-00306-2,"# In the AI science boom, beware: your results are only as good as your data --- title: In the AI science boom, beware: your results are only as good as your data author: Moseley; Hunter url: https://www.nature.com/articles/d41586-024-00306-2 hostname: nature.com description: Machine-learning systems are voracious data consumers — but trustworthy results require more vetting both before and after publication. sitename: Nature date: 2024-02-01 categories: ['Databases', 'Machine learning', 'Metabo"
Increasing_the_Policy_Readiness_of_Ideas_Tom_Kalil_9daa4574.md,md,Increasing the “Policy Readiness” of Ideas | Tom Kalil,Policymakers are more likely to consider ideas where more thought has been given to the core questions of the policy process.,https://fas.org/publication/increasing-policy-readiness-of-ideas,# Increasing the “Policy Readiness” of Ideas | Tom Kalil --- title: Increasing the “Policy Readiness” of Ideas | Tom Kalil url: https://fas.org/publication/increasing-policy-readiness-of-ideas/ hostname: fas.org description: Policymakers are more likely to consider ideas where more thought has been given to the core questions of the policy process. sitename: Federation of American Scientists date: 2024-07-12 --- NASA and the Defense Department have developed an analytical framework called the “[
Inhibition_of_IL-11_signalling_extends_mammalian_healthspan_and_lifespan_-_Nature_4dbe3a8d.md,md,Inhibition of IL-11 signalling extends mammalian healthspan and lifespan - Nature,"IL-11 is identified as a key regulator of ERK–AMPK–mTORC1 signalling, metabolism, inflammation and age-related disease and lifespan in mouse and human.",https://www.nature.com/articles/s41586-024-07701-9,# Inhibition of IL-11 signalling extends mammalian healthspan and lifespan - Nature --- title: Inhibition of IL-11 signalling extends mammalian healthspan and lifespan - Nature author: Widjaja; Anissa A; Lim; Wei-Wen; Viswanathan; Sivakumar; Chothani; Sonia; Corden; Ben; Dasan; Cibi Mary; Goh; Joyce Wei Ting; Radiance; Singh; Brijesh K; Tan; Jessie; Pua; Chee Jian; Sze Yun; Adami; Eleonora; Schafer; Sebastian; George; Sweeney; Mark; Xie; Chen; Tripathi; Madhulika; Sims; Natalie A; Hübner; Norber
Inside_the_hunt_for_new_physics_at_the_worlds_largest_particle_collider_185a25b3.md,md,Inside the hunt for new physics at the world’s largest particle collider,The Large Hadron Collider hasn’t seen any new particles since the discovery of the Higgs boson in 2012. Here’s what researchers are trying to do about it.,https://www.technologyreview.com/2024/02/20/1088002/higgs-boson-physics-particle-collider-large-hadron-collider,# Inside the hunt for new physics at the world’s largest particle collider --- title: Inside the hunt for new physics at the world’s largest particle collider author: Dan Garisto url: https://www.technologyreview.com/2024/02/20/1088002/higgs-boson-physics-particle-collider-large-hadron-collider/ hostname: technologyreview.com description: The Large Hadron Collider hasn’t seen any new particles since the discovery of the Higgs boson in 2012. Here’s what researchers are trying to do about it. site
Inspect_bfb7a89d.md,md,Inspect,Open-source framework for large language model evaluations,https://inspect.ai-safety-institute.org.uk/,"# Inspect --- title: Inspect url: https://inspect.ai-safety-institute.org.uk/ hostname: ai-safety-institute.org.uk description: Open-source framework for large language model evaluations sitename: Inspect date: 2024-05-01 --- ## Welcome Welcome to Inspect, a framework for large language model evaluations created by the [UK AI Security Institute](https://aisi.gov.uk). Inspect can be used for a broad range of evaluations that measure coding, agentic tasks, reasoning, knowledge, behavior, and multi"
Institute_for_Disease_Modeling_-_Wikipedia_ef22656c.md,md,Institute for Disease Modeling - Wikipedia,,https://en.wikipedia.org/wiki/Institute_for_Disease_Modeling,"# Institute for Disease Modeling - Wikipedia --- title: Institute for Disease Modeling - Wikipedia author: Authority control databases ISNI url: https://en.wikipedia.org/wiki/Institute_for_Disease_Modeling hostname: wikipedia.org sitename: Wikimedia Foundation, Inc. date: 2020-05-24 --- **Institute for Disease Modeling (IDM)** is an institute within the Global Health Division of the [Bill and Melinda Gates Foundation](https://en.wikipedia.org/wiki/Bill_and_Melinda_Gates_Foundation). Established "
Intel_-_Wikipedia_d0c6776a.md,md,Intel - Wikipedia,,https://en.wikipedia.org/wiki/Intel,"# Intel - Wikipedia --- title: Intel - Wikipedia author: Authority control databases url: https://en.wikipedia.org/wiki/Intel hostname: wikipedia.org sitename: Wikimedia Foundation, Inc. date: 2001-11-05 --- | Intel | | | Formerly | NM Electronics (1968) | Company type | | [Semiconductors](https://en.wikipedia.org/wiki/Semiconductor_industry)[Total assets](https://en.wikipedia.org/wiki/Asset) [Total equity](https://en.wikipedia.org/wiki/Equity_(finance)) [Subsidiaries](https://en.wikipedia.org/w"
International_AI_Safety_Report_a7f7f227.md,md,International AI Safety Report,,https://www.gov.uk/government/publications/international-ai-safety-report-2025,"# International AI Safety Report --- title: International AI Safety Report url: https://internationalaisafetyreport.org/ hostname: internationalaisafetyreport.org sitename: International AI Safety Report date: 2026-02-03 --- The second International AI Safety Report, published in February 2026, is the next iteration of the comprehensive review of latest scientific research on the capabilities and risks of general-purpose AI systems. Led by Turing Award winner Yoshua Bengio and authored by over 1"
