path,level,field,issue,value
_index/files/82573289ecea__Simple_probes_can_catch_sleeper_agents.md,error,wiki_concepts,missing,
_index/files/82573289ecea__Simple_probes_can_catch_sleeper_agents.md,error,risk_category,missing,
_index/files/82573289ecea__Simple_probes_can_catch_sleeper_agents.md,error,source_type,missing,
_index/files/acd4b7a808dd__The_Art_of_the_Deal_-_Wikipedia.md,error,wiki_concepts,missing,
_index/files/acd4b7a808dd__The_Art_of_the_Deal_-_Wikipedia.md,error,risk_category,missing,
_index/files/acd4b7a808dd__The_Art_of_the_Deal_-_Wikipedia.md,error,source_type,missing,
_index/files/5e5527235ac8__Kullback_Leibler_divergence_-_Wikipedia.md,error,wiki_concepts,missing,
_index/files/5e5527235ac8__Kullback_Leibler_divergence_-_Wikipedia.md,error,risk_category,missing,
_index/files/5e5527235ac8__Kullback_Leibler_divergence_-_Wikipedia.md,error,source_type,missing,
_index/files/b0f4bf388e9b__Smart_contract_-_Wikipedia.md,error,wiki_concepts,missing,
_index/files/b0f4bf388e9b__Smart_contract_-_Wikipedia.md,error,risk_category,missing,
_index/files/b0f4bf388e9b__Smart_contract_-_Wikipedia.md,error,source_type,missing,
_index/files/c8910c4a6d39__Frontier_Safety_Framework_2.0.md,error,tags,missing,
_index/files/c8910c4a6d39__Frontier_Safety_Framework_2.0.md,error,wiki_concepts,missing,
_index/files/c8910c4a6d39__Frontier_Safety_Framework_2.0.md,error,risk_category,missing,
_index/files/c8910c4a6d39__Frontier_Safety_Framework_2.0.md,error,source_type,missing,
_index/files/7693414734cb__Why_AI_alignment_could_be_hard_with_modern_deep_learning.md,error,wiki_concepts,missing,
_index/files/7693414734cb__Why_AI_alignment_could_be_hard_with_modern_deep_learning.md,error,risk_category,missing,
_index/files/7693414734cb__Why_AI_alignment_could_be_hard_with_modern_deep_learning.md,error,source_type,missing,
_index/files/ad062c004ff0__Our_Approach_to_Frontier_AI.md,error,wiki_concepts,missing,
_index/files/ad062c004ff0__Our_Approach_to_Frontier_AI.md,error,risk_category,missing,
_index/files/ad062c004ff0__Our_Approach_to_Frontier_AI.md,error,source_type,missing,
_index/files/cbc3a790021e__Keep_the_Future_Human_AnthonyAguirre_5March2025.md,error,wiki_concepts,missing,
_index/files/cbc3a790021e__Keep_the_Future_Human_AnthonyAguirre_5March2025.md,error,risk_category,missing,
_index/files/cbc3a790021e__Keep_the_Future_Human_AnthonyAguirre_5March2025.md,error,source_type,missing,
_index/files/3f55c840966e__Highly_accurate_protein_structure_prediction_with_AlphaFold_-_Nature.md,error,wiki_concepts,missing,
_index/files/3f55c840966e__Highly_accurate_protein_structure_prediction_with_AlphaFold_-_Nature.md,error,risk_category,missing,
_index/files/3f55c840966e__Highly_accurate_protein_structure_prediction_with_AlphaFold_-_Nature.md,error,source_type,missing,
_index/files/299ac1b08f8d__Claude_Doesn_t_Want_to_Die.md,error,wiki_concepts,missing,
_index/files/299ac1b08f8d__Claude_Doesn_t_Want_to_Die.md,error,risk_category,missing,
_index/files/299ac1b08f8d__Claude_Doesn_t_Want_to_Die.md,error,source_type,missing,
_index/files/5aad527f7ae8__Updating_the_Frontier_Safety_Framework.md,error,wiki_concepts,missing,
_index/files/5aad527f7ae8__Updating_the_Frontier_Safety_Framework.md,error,risk_category,missing,
_index/files/5aad527f7ae8__Updating_the_Frontier_Safety_Framework.md,error,source_type,missing,
_index/files/28226512a822__Levels_of_AGI_for_Operationalizing_Progress_on_the_Path_to_AGI.md,error,tags,missing,
_index/files/28226512a822__Levels_of_AGI_for_Operationalizing_Progress_on_the_Path_to_AGI.md,error,wiki_concepts,missing,
_index/files/28226512a822__Levels_of_AGI_for_Operationalizing_Progress_on_the_Path_to_AGI.md,error,risk_category,missing,
_index/files/28226512a822__Levels_of_AGI_for_Operationalizing_Progress_on_the_Path_to_AGI.md,error,source_type,missing,
_index/files/89367f76c68d__2015_WHAT_DO_YOU_THINK_ABOUT_MACHINES_THAT_THINK_451f0222.md,error,tags,missing,
_index/files/89367f76c68d__2015_WHAT_DO_YOU_THINK_ABOUT_MACHINES_THAT_THINK_451f0222.md,error,wiki_concepts,missing,
_index/files/89367f76c68d__2015_WHAT_DO_YOU_THINK_ABOUT_MACHINES_THAT_THINK_451f0222.md,error,risk_category,missing,
_index/files/89367f76c68d__2015_WHAT_DO_YOU_THINK_ABOUT_MACHINES_THAT_THINK_451f0222.md,error,source_type,missing,
_index/files/89367f76c68d__2015_WHAT_DO_YOU_THINK_ABOUT_MACHINES_THAT_THINK_451f0222.md,note,title,underscores in title,2015_WHAT_DO_YOU_THINK_ABOUT_MACHINES_THAT_THINK_451f0222
_index/files/bb085d81c27f__Journal_of_Artificial_Intelligence_Research_47_2013_253279.md,error,tags,missing,
_index/files/bb085d81c27f__Journal_of_Artificial_Intelligence_Research_47_2013_253279.md,error,wiki_concepts,missing,
_index/files/bb085d81c27f__Journal_of_Artificial_Intelligence_Research_47_2013_253279.md,error,risk_category,missing,
_index/files/bb085d81c27f__Journal_of_Artificial_Intelligence_Research_47_2013_253279.md,error,source_type,missing,
_index/files/8fe2cd349ac1__as_a_conference_paper_at_ICLR_2017_FAST_Text._ZIP_Compressing_TEXT_CLASSIFICATIO.md,error,tags,missing,
_index/files/8fe2cd349ac1__as_a_conference_paper_at_ICLR_2017_FAST_Text._ZIP_Compressing_TEXT_CLASSIFICATIO.md,error,wiki_concepts,missing,
_index/files/8fe2cd349ac1__as_a_conference_paper_at_ICLR_2017_FAST_Text._ZIP_Compressing_TEXT_CLASSIFICATIO.md,error,risk_category,missing,
_index/files/8fe2cd349ac1__as_a_conference_paper_at_ICLR_2017_FAST_Text._ZIP_Compressing_TEXT_CLASSIFICATIO.md,error,source_type,missing,
_index/files/4efab7f28fc8__CLARITY_-_Wikipedia.md,error,wiki_concepts,missing,
_index/files/4efab7f28fc8__CLARITY_-_Wikipedia.md,error,risk_category,missing,
_index/files/4efab7f28fc8__CLARITY_-_Wikipedia.md,error,source_type,missing,
_index/files/14c7d73a783f__The_AI_Revolution_Our_Immortality_or_Extinction.md,error,wiki_concepts,missing,
_index/files/14c7d73a783f__The_AI_Revolution_Our_Immortality_or_Extinction.md,error,risk_category,missing,
_index/files/14c7d73a783f__The_AI_Revolution_Our_Immortality_or_Extinction.md,error,source_type,missing,
_index/files/b46cb68bcd4b__Recent_Frontier_Models_Are_Reward_Hacking.md,error,wiki_concepts,missing,
_index/files/b46cb68bcd4b__Recent_Frontier_Models_Are_Reward_Hacking.md,error,risk_category,missing,
_index/files/b46cb68bcd4b__Recent_Frontier_Models_Are_Reward_Hacking.md,error,source_type,missing,
_index/files/d49f95051f71__Risk_info_sharing.md,error,wiki_concepts,missing,
_index/files/d49f95051f71__Risk_info_sharing.md,error,risk_category,missing,
_index/files/d49f95051f71__Risk_info_sharing.md,error,source_type,missing,
_index/files/2cf616d68467__OpenAI_Preparedness_Framework_Beta.md,error,tags,missing,
_index/files/2cf616d68467__OpenAI_Preparedness_Framework_Beta.md,error,wiki_concepts,missing,
_index/files/2cf616d68467__OpenAI_Preparedness_Framework_Beta.md,error,risk_category,missing,
_index/files/2cf616d68467__OpenAI_Preparedness_Framework_Beta.md,error,source_type,missing,
_index/files/3717ab001d8e__Dario_Amodei_Machines_of_Loving_Grace.md,error,wiki_concepts,missing,
_index/files/3717ab001d8e__Dario_Amodei_Machines_of_Loving_Grace.md,error,risk_category,missing,
_index/files/3717ab001d8e__Dario_Amodei_Machines_of_Loving_Grace.md,error,source_type,missing,
_index/files/d5b974ccd49c__What_is_AI_alignment.md,error,wiki_concepts,missing,
_index/files/d5b974ccd49c__What_is_AI_alignment.md,error,risk_category,missing,
_index/files/d5b974ccd49c__What_is_AI_alignment.md,error,source_type,missing,
_index/files/3765fc5af42f__Elo_Uncovered_Robustness_and_Best_Practices_in_Language_Model_Evaluation.md,error,tags,missing,
_index/files/3765fc5af42f__Elo_Uncovered_Robustness_and_Best_Practices_in_Language_Model_Evaluation.md,error,wiki_concepts,missing,
_index/files/3765fc5af42f__Elo_Uncovered_Robustness_and_Best_Practices_in_Language_Model_Evaluation.md,error,risk_category,missing,
_index/files/3765fc5af42f__Elo_Uncovered_Robustness_and_Best_Practices_in_Language_Model_Evaluation.md,error,source_type,missing,
_index/files/d1cb58d0ffe9__U.S._Pushes_for_Less_AI_Regulation_at_Paris_Summit.md,error,wiki_concepts,missing,
_index/files/d1cb58d0ffe9__U.S._Pushes_for_Less_AI_Regulation_at_Paris_Summit.md,error,risk_category,missing,
_index/files/d1cb58d0ffe9__U.S._Pushes_for_Less_AI_Regulation_at_Paris_Summit.md,error,source_type,missing,
_index/files/a68f7e3492f5__New_Report_Multi-Agent_Risks_from_Advanced_AI.md,error,wiki_concepts,missing,
_index/files/a68f7e3492f5__New_Report_Multi-Agent_Risks_from_Advanced_AI.md,error,risk_category,missing,
_index/files/a68f7e3492f5__New_Report_Multi-Agent_Risks_from_Advanced_AI.md,error,source_type,missing,
_index/files/2546887ea9ed__Advanced_AI_evaluations_at_AISI_May_update_AISI_Work.md,error,wiki_concepts,missing,
_index/files/2546887ea9ed__Advanced_AI_evaluations_at_AISI_May_update_AISI_Work.md,error,risk_category,missing,
_index/files/2546887ea9ed__Advanced_AI_evaluations_at_AISI_May_update_AISI_Work.md,error,source_type,missing,
_index/files/1b940f42c9f2__The_Internal_State_of_an_LLM_Knows_When_Its_Lying_Amos_Azaria.md,error,tags,missing,
_index/files/1b940f42c9f2__The_Internal_State_of_an_LLM_Knows_When_Its_Lying_Amos_Azaria.md,error,wiki_concepts,missing,
_index/files/1b940f42c9f2__The_Internal_State_of_an_LLM_Knows_When_Its_Lying_Amos_Azaria.md,error,risk_category,missing,
_index/files/1b940f42c9f2__The_Internal_State_of_an_LLM_Knows_When_Its_Lying_Amos_Azaria.md,error,source_type,missing,
_index/files/1558cd2491d5__Expected_Utility_Formalism.md,error,wiki_concepts,missing,
_index/files/1558cd2491d5__Expected_Utility_Formalism.md,error,risk_category,missing,
_index/files/1558cd2491d5__Expected_Utility_Formalism.md,error,source_type,missing,
_index/files/f7ce18164e18__Eight_Methods_TO_Evaluate_ROBUST_Unlearning_IN_LLM_S_Phillip_Guo.md,error,tags,missing,
_index/files/f7ce18164e18__Eight_Methods_TO_Evaluate_ROBUST_Unlearning_IN_LLM_S_Phillip_Guo.md,error,wiki_concepts,missing,
_index/files/f7ce18164e18__Eight_Methods_TO_Evaluate_ROBUST_Unlearning_IN_LLM_S_Phillip_Guo.md,error,risk_category,missing,
_index/files/f7ce18164e18__Eight_Methods_TO_Evaluate_ROBUST_Unlearning_IN_LLM_S_Phillip_Guo.md,error,source_type,missing,
_index/files/aeaade70df43__Scalable_AI_Safety_via_Doubly-Efficient_Debate_Jonah_Brown-Cohen_Google_DeepMind.md,error,tags,missing,
_index/files/aeaade70df43__Scalable_AI_Safety_via_Doubly-Efficient_Debate_Jonah_Brown-Cohen_Google_DeepMind.md,error,wiki_concepts,missing,
_index/files/aeaade70df43__Scalable_AI_Safety_via_Doubly-Efficient_Debate_Jonah_Brown-Cohen_Google_DeepMind.md,error,risk_category,missing,
_index/files/aeaade70df43__Scalable_AI_Safety_via_Doubly-Efficient_Debate_Jonah_Brown-Cohen_Google_DeepMind.md,error,source_type,missing,
_index/files/a7dc60b61459__Shutdown_resistance_in_reasoning_models.md,error,wiki_concepts,missing,
_index/files/a7dc60b61459__Shutdown_resistance_in_reasoning_models.md,error,risk_category,missing,
_index/files/a7dc60b61459__Shutdown_resistance_in_reasoning_models.md,error,source_type,missing,
_index/files/42d71bace280__Q_UA_RT_Z_An_Open-Domain_Dataset_of_Qualitative_Relationship.md,error,tags,missing,
_index/files/42d71bace280__Q_UA_RT_Z_An_Open-Domain_Dataset_of_Qualitative_Relationship.md,error,wiki_concepts,missing,
_index/files/42d71bace280__Q_UA_RT_Z_An_Open-Domain_Dataset_of_Qualitative_Relationship.md,error,risk_category,missing,
_index/files/42d71bace280__Q_UA_RT_Z_An_Open-Domain_Dataset_of_Qualitative_Relationship.md,error,source_type,missing,
_index/files/42d71bace280__Q_UA_RT_Z_An_Open-Domain_Dataset_of_Qualitative_Relationship.md,warning,title,spaced small-caps,Q UA RT Z An Open-Domain Dataset of Qualitative Relationship
_index/files/abcfa366485b__Interpreting_THE_Second_-Order_Effects_OF_Neurons_IN_CLIP.md,error,tags,missing,
_index/files/abcfa366485b__Interpreting_THE_Second_-Order_Effects_OF_Neurons_IN_CLIP.md,error,wiki_concepts,missing,
_index/files/abcfa366485b__Interpreting_THE_Second_-Order_Effects_OF_Neurons_IN_CLIP.md,error,risk_category,missing,
_index/files/abcfa366485b__Interpreting_THE_Second_-Order_Effects_OF_Neurons_IN_CLIP.md,error,source_type,missing,
_index/files/adae6c7424f5__SWE-Lancer_Can_Frontier_LLMs_Earn_1_Million_from_Real-World_Freelance_Software_E.md,error,tags,missing,
_index/files/adae6c7424f5__SWE-Lancer_Can_Frontier_LLMs_Earn_1_Million_from_Real-World_Freelance_Software_E.md,error,wiki_concepts,missing,
_index/files/adae6c7424f5__SWE-Lancer_Can_Frontier_LLMs_Earn_1_Million_from_Real-World_Freelance_Software_E.md,error,risk_category,missing,
_index/files/adae6c7424f5__SWE-Lancer_Can_Frontier_LLMs_Earn_1_Million_from_Real-World_Freelance_Software_E.md,error,source_type,missing,
_index/files/f2e5e0dfe82d__Deep_TAMER_Interactive_Agent_Shaping_in_High-Dimensional_State_Spaces.md,error,wiki_concepts,missing,
_index/files/f2e5e0dfe82d__Deep_TAMER_Interactive_Agent_Shaping_in_High-Dimensional_State_Spaces.md,error,risk_category,missing,
_index/files/f2e5e0dfe82d__Deep_TAMER_Interactive_Agent_Shaping_in_High-Dimensional_State_Spaces.md,error,source_type,missing,
_index/files/4801f46f94f9__Pretraining_Data_Filtering_for_Open-Weight_AI_Safety.md,error,wiki_concepts,missing,
_index/files/4801f46f94f9__Pretraining_Data_Filtering_for_Open-Weight_AI_Safety.md,error,risk_category,missing,
_index/files/4801f46f94f9__Pretraining_Data_Filtering_for_Open-Weight_AI_Safety.md,error,source_type,missing,
_index/files/e9c19a30b447__Constitutional_Classifiers_Defending_against_Universal_Jailbreaks_across_Thousan.md,error,tags,missing,
_index/files/e9c19a30b447__Constitutional_Classifiers_Defending_against_Universal_Jailbreaks_across_Thousan.md,error,wiki_concepts,missing,
_index/files/e9c19a30b447__Constitutional_Classifiers_Defending_against_Universal_Jailbreaks_across_Thousan.md,error,risk_category,missing,
_index/files/e9c19a30b447__Constitutional_Classifiers_Defending_against_Universal_Jailbreaks_across_Thousan.md,error,source_type,missing,
_index/files/a90c7cd0f91b__HonestCyberEval-_an_AI_Cyber_Risk_Benchmark_for_Automated_Software_Exploitation.md,error,tags,missing,
_index/files/a90c7cd0f91b__HonestCyberEval-_an_AI_Cyber_Risk_Benchmark_for_Automated_Software_Exploitation.md,error,wiki_concepts,missing,
_index/files/a90c7cd0f91b__HonestCyberEval-_an_AI_Cyber_Risk_Benchmark_for_Automated_Software_Exploitation.md,error,risk_category,missing,
_index/files/a90c7cd0f91b__HonestCyberEval-_an_AI_Cyber_Risk_Benchmark_for_Automated_Software_Exploitation.md,error,source_type,missing,
_index/files/9ae0df4eaea9__CVE-Bench_A_Benchmark_for_AI_Agents_Ability_to_Exploit_Real-World_Web.md,error,tags,missing,
_index/files/9ae0df4eaea9__CVE-Bench_A_Benchmark_for_AI_Agents_Ability_to_Exploit_Real-World_Web.md,error,wiki_concepts,missing,
_index/files/9ae0df4eaea9__CVE-Bench_A_Benchmark_for_AI_Agents_Ability_to_Exploit_Real-World_Web.md,error,risk_category,missing,
_index/files/9ae0df4eaea9__CVE-Bench_A_Benchmark_for_AI_Agents_Ability_to_Exploit_Real-World_Web.md,error,source_type,missing,
_index/files/e08ecc4f8729__Sandbagging_Q_A_with_Note_Chain-of-Thought_Transcript_Anti-Scheming.md,error,wiki_concepts,missing,
_index/files/e08ecc4f8729__Sandbagging_Q_A_with_Note_Chain-of-Thought_Transcript_Anti-Scheming.md,error,risk_category,missing,
_index/files/e08ecc4f8729__Sandbagging_Q_A_with_Note_Chain-of-Thought_Transcript_Anti-Scheming.md,error,source_type,missing,
_index/files/4659534410cb__Agentic_Misalignment_Appendix.md,error,wiki_concepts,missing,
_index/files/4659534410cb__Agentic_Misalignment_Appendix.md,error,risk_category,missing,
_index/files/4659534410cb__Agentic_Misalignment_Appendix.md,error,source_type,missing,
_index/files/9572f2f52e30__AI_Timelines_Where_the_Arguments_and_the_Experts_Stand_317e7efd.md,error,tags,missing,
_index/files/9572f2f52e30__AI_Timelines_Where_the_Arguments_and_the_Experts_Stand_317e7efd.md,error,wiki_concepts,missing,
_index/files/9572f2f52e30__AI_Timelines_Where_the_Arguments_and_the_Experts_Stand_317e7efd.md,error,risk_category,missing,
_index/files/9572f2f52e30__AI_Timelines_Where_the_Arguments_and_the_Experts_Stand_317e7efd.md,error,source_type,missing,
_index/files/9572f2f52e30__AI_Timelines_Where_the_Arguments_and_the_Experts_Stand_317e7efd.md,note,title,underscores in title,AI_Timelines_Where_the_Arguments_and_the_Experts_Stand_317e7efd
_index/files/33acffdefa90__Fake_Alignment_Are_LLMs_Really_Aligned_Well_Content_Warning_This_paper_contains_.md,error,tags,missing,
_index/files/33acffdefa90__Fake_Alignment_Are_LLMs_Really_Aligned_Well_Content_Warning_This_paper_contains_.md,error,wiki_concepts,missing,
_index/files/33acffdefa90__Fake_Alignment_Are_LLMs_Really_Aligned_Well_Content_Warning_This_paper_contains_.md,error,risk_category,missing,
_index/files/33acffdefa90__Fake_Alignment_Are_LLMs_Really_Aligned_Well_Content_Warning_This_paper_contains_.md,error,source_type,missing,
_index/files/8d5914ca7bf6__LLM_CTF_SaTML_2024.md,error,wiki_concepts,missing,
_index/files/8d5914ca7bf6__LLM_CTF_SaTML_2024.md,error,risk_category,missing,
_index/files/8d5914ca7bf6__LLM_CTF_SaTML_2024.md,error,source_type,missing,
_index/files/fde075af691f__Deep_Reinforcement_Learning_from_Human_Preferences.md,error,wiki_concepts,missing,
_index/files/fde075af691f__Deep_Reinforcement_Learning_from_Human_Preferences.md,error,risk_category,missing,
_index/files/fde075af691f__Deep_Reinforcement_Learning_from_Human_Preferences.md,error,source_type,missing,
_index/files/409552e83c83__Misuse_prevention.md,error,wiki_concepts,missing,
_index/files/409552e83c83__Misuse_prevention.md,error,risk_category,missing,
_index/files/409552e83c83__Misuse_prevention.md,error,source_type,missing,
_index/files/cf49c9c5b1c9__AI_Could_Defeat_All_Of_Us_Combined.md,error,wiki_concepts,missing,
